"companykey","flagkey","productkey","installmentkey","vendorkey","transactions","tpv","mdr","interchange","assessment","dia","acquirerkey","typekey","affiliationkey","facttpvkey","transactiondate"
"2","2","1","1","578","1","4.5","0.1","0.05","0.01","0.04","11","1","167305","420155","20130319"
"2","1","1","1","1","22","545.17","9.17","5.28","0.9500000000000001","2.94","11","1","57845","467531","20130319"
"2","1","1","1","578","4","30.4","0.54","0.17","0.09","0.28","11","1","138028","477638","20130319"
"2","2","2","2","578","1","8.0","0.24","0.1","0.05","0.09","11","1","134619","447276","20130319"
"2","2","2","3","578","2","160.34","6.3","2.98","0.38","2.94","11","1","140932","423664","20130319"
"2","1","1","1","1","38","582.1","8.47","5.66","1.22","1.5899999999999999","11","1","68670","320875","20130319"
"2","1","2","2","578","1","150.0","4.77","2.79","0.19","1.79","11","1","220775","439262","20130319"
"2","2","1","1","713","2","47.9","0.98","0.41000000000000003","0.02","0.55","11","1","113635","343454","20130319"
"2","1","1","1","713","5","106.3","1.75","1.04","0.2","0.51","11","1","175605","340983","20130319"
"2","1","2","2","578","2","90.0","2.86","1.12","0.13","1.6099999999999999","11","1","216439","407794","20130319"
"2","2","1","1","578","1","20.8","0.41000000000000003","0.21","0.01","0.19","11","1","42167","312279","20130319"
"2","2","2","2","681","2","50.5","1.33","0.38","0.15","0.8","11","1","60510","316126","20130319"
"2","2","1","1","538","2","75.8","1.4","0.38","0.03","0.99","11","1","139814","441327","20130319"
"2","2","1","1","628","3","107.9","2.05","1.08","0.04","0.93","11","1","190751","301568","20130319"
"2","2","2","2","578","3","18.01","0.58","0.23","0.16","0.19","11","1","69349","416599","20130319"
"2","1","2","2","401","1","15.0","0.35000000000000003","0.19","0.03","0.13","11","1","149846","320188","20130319"
"2","2","1","1","552","2","73.4","1.57","0.62","0.03","0.92","11","1","25888","456239","20130319"
"2","1","1","1","628","3","32.1","0.74","0.31","0.08","0.35000000000000003","11","1","24393","302863","20130319"
"2","2","1","1","537","1","112.0","2.2","1.06","0.03","1.11","11","1","38778","302063","20130319"
"2","1","1","1","628","11","142.0","2.7","1.38","0.32","1.0","11","1","112939","296060","20130319"
"2","1","2","2","578","7","140.03","3.52","2.1","0.26","1.16","11","1","130178","430358","20130319"
"2","2","1","1","713","1","144.88","2.54","1.23","0.03","1.28","11","1","26843","340259","20130319"
"2","8","2","2","708","1","11.93","0.32","0.23","0.02","0.07","11","1","35729","368079","20130319"
"2","1","1","1","431","1","25.0","0.6000000000000001","0.24","0.04","0.32","11","1","108380","499357","20130319"
"2","1","2","2","578","1","44.0","1.19","0.55","0.07","0.5700000000000001","11","1","208945","467379","20130319"
"2","1","2","2","578","7","72.76","2.01","1.05","0.19","0.77","11","1","93318","299237","20130319"
"2","1","2","2","717","1","35.8","1.17","0.44","0.06","0.67","11","1","120222","458462","20130319"
"2","2","1","1","336","3","630.0","8.51","6.3","0.14","2.07","11","1","49438","456664","20130319"
"2","1","1","1","578","2","68.46","1.25","0.66","0.11","0.48","11","1","39729","486202","20130319"
"2","2","2","2","708","4","49.54","1.47","0.64","0.24","0.59","11","1","76209","355873","20130319"
"2","1","2","2","552","2","70.84","1.78","1.37","0.68","-0.27","11","1","209719","451892","20130319"
"2","1","1","1","681","13","154.95","2.8200000000000003","0.88","0.36","1.58","11","1","71084","499977","20130319"
"2","1","1","1","628","7","146.5","3.49","1.42","0.27","1.8","11","1","101937","470191","20130319"
"2","2","1","1","578","2","317.4","5.72","2.7","0.07","2.95","11","1","60029","409639","20130319"
"2","1","1","1","708","13","140.64","2.79","1.3599999999999999","0.35000000000000003","1.08","11","1","218714","367192","20130319"
"2","1","1","1","708","1","4.25","0.08","0.09","0.42","-0.43","11","1","166448","358042","20130319"
"2","1","1","1","713","35","3712.4","55.79","36.16","5.85","13.78","11","1","217691","343341","20130319"
"2","1","1","1","578","1","11.5","0.2","0.11","0.03","0.06","11","1","22189","437343","20130319"
"2","1","1","1","401","1","150.0","2.25","1.46","0.19","0.6000000000000001","11","1","15266","322155","20130319"
"2","2","2","2","713","1","30.0","0.91","0.39","0.08","0.44","11","1","205318","349743","20130319"
"2","1","2","2","708","1","45.0","1.49","0.62","0.07","0.8","11","1","28861","362591","20130319"
"2","2","1","1","656","2","29.2","0.51","0.29","0.02","0.2","11","1","131995","398167","20130319"
"2","1","1","1","578","1","112.5","1.9500000000000002","1.09","0.15","0.71","11","1","110577","407339","20130319"
"2","1","1","1","656","1","3.5","0.07","0.03","0.02","0.02","11","1","126543","501890","20130319"
"2","1","2","2","84","37","817.13","17.94","12.23","1.48","4.23","11","1","44691","347806","20130319"
"2","1","1","1","656","1","9.2","0.17","0.09","0.02","0.06","11","1","29163","393265","20130319"
"2","1","2","3","1","6","2933.2","73.37","51.04","3.77","18.56","11","1","150127","341057","20130319"
"2","2","2","2","578","4","48.25","1.21","0.63","0.24","0.34","11","1","191721","419594","20130319"
"2","1","2","3","1","1","882.0","32.61","15.18","1.11","16.32","11","1","132809","298024","20130319"
"2","2","2","3","1","2","1082.9","35.53","20.14","1.6800000000000002","13.71","11","1","139061","301617","20130319"
"2","2","1","1","713","3","582.0","12.29","5.53","0.13","6.63","11","1","175570","339423","20130319"
"2","1","1","1","578","1","45.0","0.76","0.44","0.07","0.25","11","1","140777","415455","20130319"
"2","1","2","3","578","1","108.0","3.88","1.72","0.16","2.0","11","1","101237","402664","20130319"
"2","2","1","1","606","2","40.0","0.73","0.4","0.02","0.31","11","1","145008","321020","20130319"
"2","1","1","1","578","26","573.92","10.05","5.58","1.04","3.43","11","1","202280","417827","20130319"
"2","1","2","2","578","1","130.0","4.16","2.5700000000000003","0.17","1.42","11","1","110402","423388","20130319"
"2","2","2","2","578","1","45.0","1.47","0.59","0.1","0.78","11","1","142655","421663","20130319"
"2","2","2","3","713","1","290.0","9.45","5.52","0.48","3.45","11","1","162195","341898","20130319"
"2","2","1","1","578","1","40.5","0.88","0.38","0.01","0.49","11","1","82674","412741","20130319"
"2","1","2","2","578","4","51.84","1.3","0.7000000000000001","0.11","0.49","11","1","130307","298911","20130319"
"2","2","1","1","1","3","64.0","1.1","0.32","0.03","0.75","11","1","53159","324752","20130319"
"2","1","1","1","656","3","106.0","2.41","1.03","0.16","1.22","11","1","151819","380670","20130319"
"2","1","1","1","578","2","130.0","2.25","1.26","0.18","0.81","11","1","82590","432358","20130319"
"2","2","1","1","708","22","327.0","6.22","3.27","0.2","2.75","11","1","227368","378484","20130319"
"2","1","1","1","578","4","163.15","2.74","1.58","0.25","0.91","11","1","83257","437771","20130319"
"2","2","1","1","708","4","269.53","4.85","2.7","0.08","2.07","11","1","166791","372653","20130319"
"2","2","2","3","578","1","49.9","1.9","0.92","0.16","0.8200000000000001","11","1","223325","501745","20130319"
"2","1","2","2","578","1","44.5","1.2","0.65","0.07","0.48","11","1","130759","489319","20130319"
"2","1","2","2","578","2","108.5","2.92","2.02","0.16","0.74","11","1","204399","429851","20130319"
"2","2","2","2","578","4","44.9","1.15","0.58","0.24","0.33","11","1","205800","417869","20130319"
"2","1","1","1","656","17","540.26","9.98","3.08","0.87","6.03","11","1","40154","375387","20130319"
"2","2","2","3","656","1","79.0","3.32","1.46","0.18","1.6800000000000002","11","1","211200","389302","20130319"
"2","1","1","1","681","2","8.7","0.16","0.05","0.04","0.07","11","1","68240","320347","20130319"
"2","1","2","2","708","24","870.39","23.5","15.28","1.37","6.85","11","1","206852","363034","20130319"
"2","2","2","3","336","2","360.0","7.92","6.66","0.81","0.45","11","1","73013","451207","20130319"
"2","2","2","2","578","5","89.36","2.41","1.16","0.33","0.92","11","1","53024","333193","20130319"
"2","1","2","2","578","1","151.0","4.8","1.27","0.19","3.34","11","1","97622","478909","20130319"
"2","1","1","1","431","1","540.0","10.8","5.94","0.66","4.2","11","1","118070","499849","20130319"
"2","2","1","1","99","11","918.8","13.34","4.59","0.25","8.5","11","1","203854","477145","20130319"
"2","2","1","1","578","7","215.0","3.01","1.72","0.08","1.21","11","1","66777","483599","20130319"
"2","1","1","1","681","1","187.5","3.24","1.82","0.24","1.18","11","1","155784","295823","20130319"
"2","1","1","1","628","2","30.5","0.66","0.23","0.07","0.36","11","1","105623","497562","20130319"
"2","1","2","2","656","31","433.5","9.57","5.82","0.92","2.83","11","1","31142","386233","20130319"
"2","1","1","1","578","73","4501.46","49.56","34.21","6.39","8.96","11","1","193017","423070","20130319"
"2","1","2","2","656","5","272.27","7.18","3.26","1.57","2.35","11","1","122642","475828","20130319"
"2","1","1","1","708","1","42.0","0.79","0.24","0.06","0.49","11","1","136820","353289","20130319"
"2","2","2","2","578","2","255.0","8.62","4.52","0.4","3.7","11","1","100241","429510","20130319"
"2","1","1","1","712","1","14.0","0.24","0.14","0.03","0.07","11","1","219403","459315","20130319"
"2","2","2","3","538","4","834.98","31.62","15.54","1.56","14.52","11","1","134263","452749","20130319"
"2","2","1","1","656","14","599.81","8.72","4.8","0.2","3.7199999999999998","11","1","172130","390784","20130319"
"2","1","1","1","578","8","54.05","0.93","0.52","0.17","0.24","11","1","130307","305508","20130319"
"2","1","2","2","336","1","127.2","2.48","1.58","0.17","0.73","11","1","18301","455401","20130319"
"2","1","1","1","372","2","82.64","0.74","0.8","0.13","-0.19","11","1","51873","494676","20130319"
"2","2","2","3","632","6","965.5","35.07","18.02","1.98","15.07","11","1","102363","318018","20130319"
"2","2","1","1","656","5","311.88","3.9","3.12","0.09","0.6900000000000001","11","1","185459","382906","20130319"
"2","2","1","1","1","8","423.55","8.47","4.24","0.13","4.1","11","1","119386","313582","20130319"
"2","1","1","1","656","10","436.0","8.54","4.33","2.23","1.98","11","1","63637","495603","20130319"
"2","2","1","1","578","1","50.0","0.9","0.43","0.02","0.45","11","1","20215","399402","20130319"
"2","1","1","1","656","2","54.0","1.0","0.52","0.09","0.39","11","1","95374","375533","20130319"
"2","1","1","1","656","5","355.0","7.0","3.91","0.49","2.6","11","1","67981","463123","20130319"
"2","2","1","1","713","1","4.75","0.08","0.02","0.01","0.05","11","1","74137","485275","20130319"
"2","2","1","1","628","23","614.23","10.8","6.14","0.26","4.4","11","1","175866","310766","20130319"
"2","1","2","3","578","2","1329.0","43.58","22.38","1.6800000000000002","19.52","11","1","60418","414503","20130319"
"2","2","2","4","578","1","218.0","8.2","4.7","0.7000000000000001","2.8","11","1","184136","442430","20130319"
"2","2","2","3","681","1","542.0","18.48","10.08","0.78","7.62","11","1","121953","320459","20130319"
"2","1","2","2","1","36","3116.07","62.33","56.37","4.23","1.73","11","1","71800","324212","20130319"
"2","1","1","1","552","42","503.95","8.79","4.89","1.17","2.73","11","1","100521","448958","20130319"
"2","2","1","1","578","1","15.0","0.35000000000000003","0.13","0.01","0.21","11","1","122042","471866","20130319"
"2","1","2","3","80","3","1140.0","27.36","22.91","1.49","2.96","11","1","118500","323573","20130319"
"2","1","2","2","681","1","150.0","5.33","1.8599999999999999","0.19","3.2800000000000002","11","1","146576","470967","20130319"
"2","2","1","1","1","2","70.57","1.27","0.71","0.03","0.53","11","1","51332","323293","20130319"
"2","2","1","1","632","1","23.0","0.46","0.23","0.01","0.22","11","1","102363","315057","20130319"
"2","2","1","1","578","20","347.99","6.43","3.48","0.19","2.76","11","1","104750","435341","20130319"
"2","2","1","1","578","1","7.0","0.12","0.07","0.01","0.04","11","1","129205","309305","20130319"
"2","2","1","1","738","13","171.19","2.7800000000000002","0.86","0.11","1.81","11","1","55567","300627","20130319"
"2","1","2","3","336","3","2860.0","62.92","56.76","3.62","2.54","11","1","79283","453868","20130319"
"2","2","1","1","712","5","38.5","0.68","0.19","0.04","0.45","11","1","209659","332802","20130319"
"2","1","1","1","712","1","29.9","0.65","0.29","0.05","0.31","11","1","169946","471105","20130319"
"2","2","1","1","552","3","162.8","3.54","1.63","0.05","1.8599999999999999","11","1","60728","460638","20130319"
"2","1","1","1","708","1","12.85","0.24","0.12","0.03","0.09","11","1","156395","371332","20130319"
"2","1","2","2","1","11","421.25","12.0","7.21","0.65","4.14","11","1","98161","328795","20130319"
"2","2","2","2","708","12","1487.95","35.0","25.08","2.33","7.59","11","1","54032","366024","20130319"
"2","1","2","2","578","1","25.0","0.73","0.31","0.04","0.38","11","1","137912","427359","20130319"
"2","1","2","2","708","9","706.76","16.61","9.49","0.96","6.16","11","1","54032","369317","20130319"
"2","2","2","3","708","5","874.07","24.2","16.26","1.63","6.31","11","1","54032","374923","20130319"
"2","1","2","2","392","5","104.5","2.76","1.38","0.19","1.19","11","1","65759","502045","20130319"
"2","1","2","2","99","9","432.75","10.83","5.57","0.64","4.62","11","1","125841","469365","20130319"
"2","2","1","1","708","2","121.0","2.03","1.21","0.04","0.78","11","1","213157","352331","20130319"
"2","2","2","2","578","3","22.55","0.8200000000000001","0.33","0.16","0.33","11","1","31744","316675","20130319"
"2","2","2","3","372","1","61.56","1.1400000000000001","1.1400000000000001","0.16","-0.16","11","1","105196","494484","20130319"
"2","2","1","1","1","40","2498.36","32.49","19.98","0.73","11.78","11","1","191062","324633","20130319"
"2","1","1","1","1","1","47.89","0.6900000000000001","0.46","0.07","0.16","11","1","26286","305961","20130319"
"2","2","1","1","578","2","41.5","0.73","0.21","0.02","0.5","11","1","33155","408013","20130319"
"2","2","1","1","538","1","333.0","7.26","3.33","0.07","3.86","11","1","87446","450702","20130319"
"2","1","2","2","578","5","58.02","1.5","0.49","0.14","0.87","11","1","114768","476150","20130319"
"2","2","1","1","708","2","18.78","0.34","0.19","0.02","0.13","11","1","186781","345418","20130319"
"2","1","1","1","1","4","124.37","2.06","0.71","0.2","1.15","11","1","218594","486342","20130319"
"2","2","2","2","708","52","1457.38","44.75","25.67","4.1","14.98","11","1","195586","373509","20130319"
"2","2","1","1","552","2","160.0","3.14","1.52","0.04","1.58","11","1","85435","454417","20130319"
"2","1","2","2","1","1","37.4","0.74","0.74","0.06","-0.06","11","1","149925","485554","20130319"
"2","1","1","1","1","17","570.3","7.39","4.33","0.92","2.14","11","1","146281","504537","20130319"
"2","2","2","3","717","1","150.0","5.13","1.05","0.33","3.75","11","1","96293","504686","20130319"
"2","1","1","1","681","1","28.5","0.52","0.16","0.05","0.31","11","1","188399","318091","20130319"
"2","8","2","2","681","1","400.0","11.32","5.2","0.8","5.32","11","1","130250","469549","20130319"
"2","1","2","2","717","4","88.0","2.39","1.26","0.16","0.97","11","1","75598","457810","20130319"
"2","1","2","2","578","2","83.36","2.13","1.17","0.12","0.84","11","1","155443","427181","20130319"
"2","2","1","1","708","25","315.25","5.92","2.52","0.21","3.19","11","1","158191","364399","20130319"
"2","1","2","2","713","11","414.36","10.85","2.23","0.65","7.97","11","1","125724","471167","20130319"
"2","1","1","1","632","4","230.8","4.84","2.24","0.33","2.27","11","1","16346","296774","20130319"
"2","1","1","1","656","1","10.5","0.19","0.06","0.03","0.1","11","1","75735","376745","20130319"
"2","2","1","1","656","2","204.0","3.73","2.04","0.05","1.6400000000000001","11","1","100771","391702","20130319"
"2","2","1","1","713","2","28.9","0.46","0.23","0.02","0.21","11","1","194279","350949","20130319"
"2","1","1","1","578","7","432.1","9.42","4.19","0.61","4.62","11","1","134203","423680","20130319"
"2","1","1","1","578","2","382.0","7.6","4.2","0.49","2.91","11","1","47873","334050","20130319"
"2","1","2","3","336","1","120.0","2.64","2.4","0.18","0.06","11","1","66409","456834","20130319"
"2","2","2","2","578","1","19.0","0.62","0.25","0.07","0.30000000000000004","11","1","91168","400405","20130319"
